"latent_1" "latent_2" "latent_3" "latent_4" "latent_5" "late_lytic_1" "late_lytic_2" "late_lytic_3" "late_lytic_4" "late_lytic_5"
"SLC49A4" 2.45991275686843 1.92461725647727 1.74916175574774 1.81298832847391 1.10385446209083 5.74396308625914 11.1035002714214 3.6146598434625 11.3702839484147 2.32099996841344
"SENP7" 23.038029088364 18.123479165161 26.5872586873657 22.8162870772094 29.0361717202153 22.0921657163813 27.7587506785535 27.2489742045634 34.1108518452442 22.629749692031
"COX17" 40.4012286706907 60.3046740362878 56.6339706249881 47.9928797141302 46.3618874078149 4.41843314327626 11.1035002714214 18.3513499745019 11.3702839484147 11.6049998420672
"PARP9" 153.176875129615 195.709517268032 219.811327305633 194.434446397089 195.238258773283 89.2523494941805 93.9171064624394 96.7616635019191 116.886518989703 141.58099807322
"MNS1" 0.851508261992918 1.80432867794744 2.02125358441962 1.33408575114118 1.29582915115011 10.604239543863 19.89377131963 5.56101514378845 13.6443407380977 13.3457498183773
"USP8" 85.8604164176193 84.6029668993134 84.387337149519 97.5935037950202 109.137610730198 234.526012811961 297.018632260523 202.977052748279 301.994741669895 266.798946369125
"SECISBP2L" 110.270319928083 91.1787425256107 96.5925991785143 113.192044885286 127.471193535359 64.5091238918334 66.6210016285285 72.0151461120605 49.5744380150882 53.9632492656124
"TMOD3" 92.0575043243455 97.1931714521022 94.8434374227666 91.4361849435994 106.978375415004 102.949492238337 117.049398694567 120.117927105831 122.344255284942 110.827748491742
"SPPL2A" 66.8907045809992 56.3752471376467 56.9449327148988 64.4123966512524 80.5813757326307 30.4871886886062 24.9828756106982 24.7465173898586 30.4723609817515 35.3952495183049
"GLCE" 14.1444983519935 11.74818450308 13.0604077762498 8.3500085090657 8.78284202446183 38.4403683465035 31.9225632803366 21.4099083035855 26.8338701182587 25.5309996525478
"SHF" 1.50433126285416 2.96711827040246 4.137350606262 0.684146539046759 1.00786711756119 1.7673732573105 2.31322922321279 1.94635530032596 0.909622715873178 0
"APH1B" 10.8330773331321 7.97914237581202 8.86241956245524 14.367077319982 13.24625354509 16.7900459444498 22.2070005428428 20.0196545176384 21.8309451809563 16.2469997788941
"INTS14" 31.3165816355173 38.3720565510156 39.8031475085709 42.0750121513757 35.7792826734224 20.3247924590708 28.2213965231961 25.3026189042375 15.463586169844 16.2469997788941
"PARP16" 11.8265036387905 10.8259720676846 12.6328349026226 10.3648200665584 8.97481671352111 34.0219352032272 40.7128343285452 32.5319385911625 35.4752859190539 33.0742495498915
"PPCDC" 7.28512624149497 6.85644897620028 6.29698232069188 8.48341708417982 8.87882936899147 1.7673732573105 2.77587506785535 3.89271060065192 4.54811357936589 2.9012499605168
"SEMA7A" 190.832462715524 190.29653123419 240.490306284695 254.023609948062 212.132031410499 28.2779721169681 27.7587506785535 47.8247302365807 53.2129288785809 58.6052492024393
"UBL7" 18.0708975600719 19.2060763719294 16.9085636388949 30.2392770258668 24.5727601995872 5.74396308625914 6.01439598035326 12.2342333163346 7.27698172698542 9.86424986575711
"ARHGAP24" 13.8606622646625 23.055310884884 22.8557136084372 1.9840249632356 1.5357975124742 28.2779721169681 29.1466882124812 26.970923447374 14.5539634539708 12.1852498341705
"FAM13A" 29.8500951843073 17.4819400796685 27.481274695859 2.56554952142535 2.68764564682985 44.1843314327626 41.6381260178303 40.5954105496557 25.9242474023856 28.4322496130646
"HERC3" 8.55529273230107 5.46390819875328 9.87188024682788 12.6625262179469 10.8921639205006 19.8829491447432 17.5527833457387 25.1441299726395 4.23429374238964 17.2624372650749
"HERC6" 20.720034375161 25.3006976841075 24.7214861479015 30.1024477180574 29.1801527370098 34.4637785175548 39.3248967946175 35.0343954058673 36.3849086349271 50.4817493129923
"HERC5" 55.4899550732052 68.9654516904355 63.7472284316956 124.51467010651 133.566389912991 37.5566817178482 60.6066056481752 34.4782938914884 38.6589654246101 49.3212493287855
"ZGRF1" 30.0866252570831 27.7866616403906 30.7463766399215 39.475255302998 50.7120338618981 35.7893084605377 37.4743134160473 26.6928726901846 50.0292493730248 41.7779994314419
"AP1AR" 31.6477237374035 34.1619563024716 39.6087962023767 23.7398849049226 31.9157920561045 11.0460828581907 10.6408544267789 16.6830454313654 7.73179308492201 15.0864997946873
"COPS4" 41.6292928085427 48.1956237976183 42.8738981464392 40.0225725342354 41.850482214922 8.83686628655252 10.1782085821363 18.9074514888807 12.2799066642879 13.9259998104806
"HNRNPD" 279.862382108339 286.247121670079 276.640815344653 358.556754161903 350.767992924822 43.3006448041074 47.6525219981836 79.2444657989855 77.3179308492201 94.5807487128476
"RASGEF1B" 3.78448116441297 2.00480964216382 2.6043075030022 0.102621980857014 0.479936722648188 9.27870960088015 7.8649793589235 4.44881211503076 5.45773629523907 11.6049998420672
"SEC31A" 134.680223438547 101.304635066252 105.669582583008 174.67526812961 167.281464742303 85.8413191075712 99.6770472282393 79.7866647755048 121.680230702355 94.4937112140321
"GPAT3" 2.83836087330973 1.96471344932055 3.38171272777897 11.9725644333183 13.5342155786789 15.0226726871393 12.0287919607065 10.5659287731981 15.9183975277806 13.3457498183773
"FGF2" 4.96713152829202 5.53327461237215 4.89765291609368 12.0751864141753 13.0542788560307 6.62764971491439 10.1782085821363 6.67321817254614 6.82217036904883 14.506249802584
"BBS7" 13.0091540026696 12.5100121671023 16.2088989365958 12.040979087223 16.1738675532439 14.138986058484 31.459917435694 16.6830454313654 21.3761338230197 22.629749692031
"BLTP1" 141.539595549045 108.019143519787 99.2746472039942 131.424550150883 158.379118473902 245.223039451833 229.009693098067 165.718251284896 179.650486384953 133.109348188511
"BMPR1B" 0.473060145551621 2.52606014912642 2.02125358441962 0.034207326952338 0 11.0460828581907 12.4914378053491 8.06347195849326 10.4606612325415 7.54324989734367
"RAP1GDS1" 47.2114025260518 57.6984215014748 51.6197069251779 57.5709312607848 59.0802105579919 16.3482026301222 24.5202297660556 29.1953295048894 27.2886814761953 21.4692497078243
"LARP1B" 17.6924494436306 28.3881045330397 35.3719377273433 28.4947033512975 32.9236591736657 32.2545619459167 51.353688755324 44.4881211503076 58.67066517382 60.3459991787494
"MMRN1" 23.9841493794672 16.8804971870194 14.0710345684596 0.239451288666366 0.191974689059275 18.1155758874327 6.01439598035326 14.1805886166606 6.82217036904883 12.1852498341705
"NAAA" 6.57553602316754 4.00961928432765 3.57606403397317 11.5278691829379 10.5106142259953 7.06949302924202 7.8649793589235 2.78050757189423 0.909622715873178 9.28399987365375
"NUP54" 38.9328499788984 42.9831187279924 48.5870491433237 44.8458056345151 46.2179063910205 12.3716128011735 24.0575839214131 21.1318575463961 15.463586169844 23.7902496762377
"BMP2K" 106.202002676339 103.64865849987 93.1724048921089 95.643686158737 120.656092073754 118.414008239804 117.049398694567 104.427522877631 121.434632569069 105.025248570708
"G3BP2" 191.683970977517 217.882711910364 181.805929379359 212.529438208337 234.737051047229 80.8573265219556 89.2906480160138 108.439795303875 106.425857757162 85.8769988312972
"SEPTIN11" 301.765066847379 247.803693895803 235.754742357968 189.850664585476 210.212284519906 46.3935480044007 52.7416262892517 94.2592066872143 55.9417970262004 67.8892490760931
"FRAS1" 56.1995452915326 26.1828139266595 34.9054945924772 22.4057991537814 22.9889690148482 156.41253327198 113.810877782069 87.3079377574787 101.877744177796 76.5929989576434
"SCARB2" 33.0669041740583 24.0176195131226 20.7955897627787 70.4328861948639 73.5263059097023 13.6971427441564 16.1926045624896 11.6781318019558 16.3732088857172 23.7902496762377
"CCNG2" 16.9828592253032 18.3239601293773 37.4320615730017 29.7261671215817 35.7072921650252 45.9517046900731 38.3996051053324 35.5904969202461 47.3003812254053 58.0249992103359
"CNOT6L" 45.2661792075435 38.7722165555915 38.0524309423736 39.234093647984 45.9299443574316 37.5566817178482 30.9972715910514 27.5270249617528 22.2857565388929 35.3952495183049
"USO1" 138.086256486518 144.145813271579 160.767400483837 183.590723753198 211.652094687851 78.6481099503175 105.945898423146 83.6932779140162 107.335480473035 98.6424986575711
"SHROOM3" 0.189224058220649 0.400961928432765 0.583053918582581 30.8208015840565 26.1565513843262 11.0460828581907 20.3564171642726 9.17567498725095 17.2828316015904 25.5309996525478
"ANXA3" 24.8829636560153 22.0529060638021 26.5872586873657 11.6989058176996 16.1738675532439 8.3950229722249 2.77587506785535 15.0147408882288 2.27405678968294 4.64199993682687
"PPA2" 58.7067640629562 72.1731471178977 67.1678114207134 71.2196547147677 80.8203842205095 5.74396308625914 13.4167294946342 18.0732992173125 15.9183975277806 19.7284997315142
"CENPE" 110.033789855307 132.397628768499 144.753241556048 120.85448612261 170.665498573696 127.250874526356 182.745108633811 116.503267262368 135.533784665103 99.8029986417778
"GSTCD" 23.3218651756949 29.2301245827485 25.1490590215287 29.2513694234833 30.4759818881599 61.8580640058677 76.3365643660222 56.7223544666422 55.9417970262004 49.3212493287855
"INTS12" 26.1602260490047 32.91897432433 35.9938619071647 30.6155576223425 30.2360135268358 15.0226726871393 15.729958717847 16.1269439169865 20.4665111071465 14.506249802584
"CASP6" 5.8659458048401 8.82116242552082 7.22986859042401 10.9121372977958 9.93469015881748 2.20921657163813 2.31322922321279 1.66830454313654 5.00292493730248 3.48149995262016
"LEF1" 0.756896232882594 2.0449058350071 3.38171272777897 27.331654234918 27.7403425690652 7.06949302924202 2.77587506785535 2.5024568147048 5.45773629523907 5.80249992103359
"HADH" 56.5306873934187 59.462653986579 55.4678627878229 61.333737225542 61.1439384653791 7.51133634356965 6.93968766963838 19.741603760449 11.3702839484147 16.2469997788941
"PAPSS1" 58.3756219610701 38.8933070579782 44.0400059836043 53.1581860839332 53.1289951971544 28.2779721169681 17.5805420964172 33.6441416199201 18.1924543174636 33.6544995419948
"SEC24B" 42.2442709977598 41.5396557856344 38.9480017613164 45.3247082118478 47.0337988195224 40.207741603814 38.8622509499749 37.8149029777615 46.8455698674687 25.5309996525478
"PPP3CA" 18.8277937929545 16.5080035555054 16.9085636388949 18.6429931890242 19.5334246117812 15.9063593157945 13.8793753392768 15.0147408882288 20.4665111071465 12.7654998262739
"SLC39A8" 31.6004177228483 32.638300974427 40.5805527333477 60.2048954361148 67.1431474984814 22.9758523450366 18.0431879410598 16.1269439169865 28.1983041920685 27.8519996209613
"MTTP" 1.70301652398584 6.49558324061079 9.5232140035155 4.75481844637498 3.69551276439104 18.1155758874327 8.79027104820862 8.34152271568268 4.54811357936589 8.70374988155039
"FBN2" 1.79762855309616 0.561346699805871 0.31096208991071 0.034207326952338 0.0479936722648188 48.1609212617113 39.7875426392601 25.024568147048 33.201229129371 38.8767494709251
"MAPK8IP3" 49.907845355696 33.7609943740388 40.3084609046758 51.5504417171733 45.7859633406371 139.180644013202 93.4544606177969 46.9905779650124 85.9593466500153 97.4819986733644
"RGS3" 93.9970509211071 129.671087655156 154.936861298011 19.0876884394046 14.9740257466235 54.7885709766256 51.353688755324 88.142090029047 19.5568883912733 16.2469997788941
"GUCD1" 75.3111751718181 76.0624778236955 80.5776628455004 83.3974631098 74.0062426323505 45.9517046900731 38.3996051053324 52.5515931088009 45.4811357936589 38.8767494709251
"RNF185" 32.0734778683999 39.4546537577841 35.5173125043765 43.0618935339507 38.2989504673254 253.618062424057 254.455214553407 232.709020214544 234.664468240962 237.322246770274
"PARVG" 23.936843364912 22.2934832208617 17.4527472962386 31.9154360465313 27.4523805354763 16.3482026301222 14.3420211839193 11.6781318019558 17.737642959527 20.8889997157209
"ERP27" 0.804202247437756 0.160384771373106 0.583053918582581 1.43670773199819 1.43981016794456 2.65105988596576 0.462645844642559 4.17076135784134 4.0933022214293 2.9012499605168
"ETV6" 112.163033570435 83.4401773068583 80.1877941252748 77.0349002966651 73.3343312206431 184.690505388948 141.10698261598 133.186312693733 144.630011823835 149.124247970563
"GABARAPL1" 0.851508261992918 2.64634872765625 3.92589638512272 1.33408575114118 2.06372790738721 0.441843314327626 3.23852091249791 2.5024568147048 5.00292493730248 1.74074997631008
"KIF21A" 71.9997541529568 108.173914824162 98.4195014567398 52.5766615257435 53.9448876256563 36.2311517748653 53.2042721338943 55.0540499235057 46.8455698674687 31.3334995735814
"CPNE8" 49.4820912246996 48.6767781117376 46.1001298292628 18.7798224968335 22.3170576031407 9.72055291520778 22.6696463874854 21.9660098179644 9.55103851666837 8.70374988155039
"YARS2" 13.6714382064419 17.0007857655492 15.8201963242074 16.6589682257886 15.885905519655 18.9992625160879 19.4311254749875 18.6294007316913 25.9242474023856 13.9259998104806
"ALG10" 9.0009153894107 12.6748075196881 9.56052945430478 10.4499963106697 14.2138059779487 11.4879261725183 15.6836941333827 9.56216553974425 15.0087748119074 3.48149995262016
"SINHCAF" 67.9494131867438 96.7741662368899 112.716760945609 103.141932226689 123.681133236606 94.554469266112 104.340517342236 106.215389246359 160.093597993679 122.432748333809
"AEBP2" 42.7173311433114 34.3223410738447 32.6898897018634 33.8994610097669 37.0991086607049 8.83686628655252 9.71556273749373 18.3513499745019 9.55103851666837 17.4074997631008
"ETFBKMT" 0.89881427654808 1.44346294235795 1.36045914335936 1.36829307809352 1.00786711756119 3.97658982894864 1.85058337857024 3.6146598434625 3.63849086349271 5.80249992103359
"ETNK1" 94.233580993883 85.4048907561789 79.4508139721864 95.0279542735949 113.984971628945 74.2296768070412 92.5291689285118 77.2981104986595 112.793216768274 96.901748681261
"ZCRB1" 56.0576272478671 73.4161290960392 81.00562442174 53.6370886612659 59.8001156419642 15.0226726871393 16.6552504071321 24.1904158754798 21.3761338230197 17.9877497552041
"TMEM117" 2.60183080053392 4.37048501991714 3.53719377273433 3.89963527256653 4.31943050383369 9.27870960088015 14.8046670285619 6.67321817254614 12.2799066642879 17.9877497552041
"PRICKLE1" 1.56109848032035 4.04971547717092 2.91526959291291 4.34433052294692 5.42328496592452 4.41843314327626 3.23852091249791 3.89271060065192 3.63849086349271 4.06174994472352
"C1RL" 13.434908133666 11.9526750865807 11.1168947143079 17.1378708031213 16.9897599817458 3.53474651462101 9.25291689285118 5.00491362940961 7.73179308492201 3.48149995262016
"NDUFA9" 54.5518768045763 79.1013682792874 64.4053019544691 72.1856696279017 63.8661395562396 19.4764532955618 15.7808497607577 35.5098622006612 24.687160508798 27.7127396228564
"CLSTN3" 49.4820912246996 33.6808019883522 36.8490076544191 45.5983668274665 42.906343004748 56.5559442339362 97.1556273749373 65.3419279395143 48.2100039412784 40.0372494551318
"VAMP1" 53.8815505783297 48.6414934620355 49.6761938632359 61.9152617837317 64.5034955239164 56.1141009196085 29.6093340571238 26.970923447374 37.2945313508003 29.5927495972713
"TAPBPL" 30.3704613444141 28.8692588471591 23.9052106618858 25.7239098681582 22.3650512754055 10.1623962295354 6.93968766963838 9.73177650162979 4.0933022214293 10.4444998578605
"CD27" 24.9775756851256 25.5011786483238 25.8098534625889 109.839726843957 88.452337984061 3.97658982894864 2.77587506785535 8.34152271568268 31.3819836976246 29.012499605168
"PEX5" 19.0170178511752 20.4089621572277 18.3467633047319 21.6532379608299 17.7096650657181 15.0226726871393 14.3420211839193 25.024568147048 15.9183975277806 15.0864997946873
"SCAF11" 199.631381422784 196.110078234537 186.848957072486 204.354571213267 240.304317029948 87.0431329225424 77.7245018999499 111.498353632958 122.344255284942 89.3584987839173
"LLPH" 32.6723720126683 36.0328446605388 32.0951747049092 37.8038853081068 39.0284542857506 76.2002979889424 44.4140010856856 50.8832885656644 103.537805634264 65.5682491076796
"RPL14P1" 8.35329605015053 10.4735265325922 10.1704038531422 9.89754798038947 11.9485046470493 2.14294007448899 2.42889068437343 12.2675994071973 4.27067865102457 6.82954240705654
"LRIG3" 7.80549240160175 5.17240887678267 2.33221567433033 1.12884178942715 0.623917739442644 2.65105988596576 5.08910429106815 3.6146598434625 3.18367950555612 7.54324989734367
"MARCHF9" 17.1247772689687 18.1635753580042 20.5623681953457 25.0397633291114 22.9409753425834 2.65105988596576 3.23852091249791 3.05855832908365 5.00292493730248 1.16049998420672
"INHBE" 0.614978189217108 4.25019644138731 15.3537531893413 0.649939212094422 0.575924067177825 2.65105988596576 3.23852091249791 3.89271060065192 1.36443407380977 0.580249992103359
"GLIPR1" 26.4440621363356 26.1427177338163 24.0218214456024 28.1526300817742 30.7639439217488 19.8829491447432 23.1322922321279 29.7514310192682 30.927172339688 52.8027492814057
"PHLDA1" 59.4636602958388 56.8163052589228 48.7821778547426 6.77305073656292 6.67112044480981 12.3716128011735 7.8649793589235 19.4635530032596 2.27405678968294 6.38274991313695
"TMEM19" 41.7712108522082 42.8612263017488 37.0114853463975 48.0825029107453 51.0172736175023 9.27870960088015 5.55175013571071 9.73177650162979 5.00292493730248 4.64199993682687
"POC1B" 18.9763346786577 21.5160180416306 25.3068722821584 20.0820954339091 25.9165830230021 15.4645160014669 16.1926045624896 16.4049946741759 14.0991520960343 20.9412222150102
"TMTC3" 16.1786569778654 15.1563608947585 18.5799848721649 9.87223455844474 14.7820510575642 60.9743773772124 51.353688755324 45.0442226646865 55.0321743103273 64.9879991155762
"SNRPF" 41.572998651222 68.4442011834729 63.9027094766509 51.4820270632687 48.2336406261429 3.97658982894864 8.32762520356606 24.4684666326692 12.7347180222245 12.7654998262739
"NEDD1" 59.1514405997747 49.4787019686032 48.2768644586377 38.1411695518568 44.5861215340166 42.8588014897797 43.9513552410431 33.3660908627307 39.5685881404832 29.5927495972713
"ASCL1" 30.5123793880796 29.9919522467708 29.658009325234 0.410487923428056 0.527930394913006 6.62764971491439 3.70116675714047 7.78542120130384 4.0933022214293 1.74074997631008
"GAS2L3" 24.8356576414601 25.9021405767566 39.9586285535263 8.3807951033228 9.88669648655266 11.0460828581907 14.8046670285619 17.7952484601231 8.64141580079519 6.38274991313695
"TMEM132B" 16.3205750215309 7.29750709747632 10.611581318203 0.376280596475718 0.191974689059275 39.7658982894864 23.752237663949 17.7952484601231 3.18367950555612 5.80249992103359
"SLC15A4" 31.8842538101793 28.3480083401965 49.4429722958029 44.4011103841347 44.8740835676055 29.603502059951 18.5150867025952 36.7026999490038 22.7405678968294 35.9754995104083
"TDG" 51.9178779141449 67.8343380903267 48.9672002982395 55.5020721267074 62.5727100887027 34.9056218318825 35.5219479516557 49.4930347797172 50.0292493730248 51.642249297199
"RITA1" 14.4283344393244 18.2036715508475 18.3078930434931 20.7980547870215 15.8379118473902 6.18580640058677 6.47704182499582 6.39516741535672 5.91254765317566 2.9012499605168
"SDSL" 1.93954659676165 1.48355913520123 2.21560489061381 1.12884178942715 0.815892428501919 1.7673732573105 0 3.05855832908365 0.454811357936589 1.74074997631008
"MMAB" 14.4283344393244 33.5841701635999 40.2590956729025 28.1868374087265 28.2202792917134 40.207741603814 26.8334589892684 35.8685476774355 45.4811357936589 51.642249297199
"GLTP" 31.2692756209622 35.24455350924 25.5389277417542 39.0989747065223 39.2108302403569 65.3928105204887 66.1583557838859 55.0540499235057 102.787366893669 80.6547489023669
"GIT2" 76.9668856812488 53.4081288672443 53.0579065910149 94.7885029849285 94.4515470171633 35.7893084605377 32.8478549696217 38.3710044921403 56.396608384137 60.9262491708527
"TCHP" 16.0840449487551 14.5950141949526 11.1946352367856 17.308907437883 15.885905519655 23.4176956593642 21.2817088535577 22.2440605751538 35.9300972769905 29.012499605168
"NUP58" 87.7053509852706 95.5893237383711 95.7763236924987 90.0678918655059 111.969237393822 179.830228931344 184.133046167738 158.210880840781 166.006145646855 171.753997662594
"MTMR6" 42.1969649832046 38.1715755867992 31.3683008197429 31.4707407961509 35.3233427869066 11.0460828581907 14.8046670285619 15.2927916454182 20.9213224650831 15.0864997946873
"SLC46A3" 12.2049517552318 8.29991191855823 6.68568493308027 8.62024639198917 9.31077241937484 6.18580640058677 7.8649793589235 6.1171166581673 1.36443407380977 4.06174994472352
"SLC7A1" 68.3571910322093 85.8860450702982 102.578619409295 92.9413073295023 87.0125278161164 56.9977875482638 47.6525219981836 50.6052378084749 45.9359471515955 50.4817493129923
"LNX2" 11.4480555223492 9.42260531816997 11.5654575290041 12.3146377028417 12.8623041669714 29.1616587456233 38.3996051053324 31.9758370767836 41.3878335722296 34.2347495340982
"SUOX" 8.46777660537402 11.026453031901 7.81292250900659 11.1857959134145 9.69472179749339 2.20921657163813 3.23852091249791 3.6146598434625 0.909622715873178 1.74074997631008
"TARBP2" 8.84622472181532 11.8283768887666 7.03551728422982 10.7753079899865 8.92682304125629 12.8134561155012 14.8046670285619 10.0098272588192 9.09622715873178 11.0247498499638
"GPR84" 3.500645077082 0.441058121276041 1.08836731468749 1.09463446247482 1.29582915115011 0.441843314327626 1.38793753392768 4.72686287222019 0.909622715873178 3.48149995262016
"NPFF" 1.04073232021357 0.310745494535393 0.427572873627226 1.04161310569869 0.38394937811855 0.883686628655252 2.31322922321279 3.05855832908365 4.37073714977062 2.18754247022966
"NABP2" 30.8908275045209 39.2385352783588 30.7463766399215 31.573362777008 27.4043868632115 23.4176956593642 28.6840423678386 20.5757560320173 22.7405678968294 26.1112496446512
"N4BP2L1" 24.3152914813533 18.564537286437 22.1463313408284 23.0051115219863 30.5239755604247 35.8202374925406 33.2549833129071 42.505619251547 41.6106911376185 44.6792493919587
"SMARCC2" 132.4573138146 91.021565449665 85.0481315905792 115.991914596335 103.296780815569 53.4630410336428 49.5031053767538 49.2149840225278 81.4112330706494 73.6917489971266
"BRCA2" 70.7697977745225 70.8098765612262 51.6197069251779 63.3519695157299 99.0109458823211 641.114649089386 516.312762621096 414.573678969429 430.70635596595 377.162494867184
"KANSL2" 24.3152914813533 27.3456035191146 23.9052106618858 23.2951896545422 23.2289373761723 21.2084790877261 27.7587506785535 28.3611772333211 27.2886814761953 29.5927495972713
"CERS5" 23.3753209721423 22.6543489564512 25.7709832013501 24.2529948092076 24.1408171492038 26.9524421739852 30.5346257464089 21.4099083035855 29.1079269079417 38.2964994788217
"MAP3K12" 11.5426675514596 6.1347175050213 6.95777676175214 8.99652698846489 8.30290530181365 6.62764971491439 3.70116675714047 4.72686287222019 4.0933022214293 6.96299990524031
"ITGB7" 136.052097860646 127.104931313186 100.907198176025 160.603400041227 122.719819981142 23.8595389736918 28.6840423678386 26.970923447374 22.7405678968294 35.3952495183049
"GALNT6" 31.9788658392896 19.8075192645786 22.1560489061381 19.429761708928 18.0936144438367 20.7666357733984 22.2070005428428 26.6928726901846 17.2828316015904 22.629749692031
"CSAD" 8.70430667814983 5.69365938374526 4.81991239361601 5.88366023580213 6.67112044480981 57.881474176919 50.8910429106815 40.3173597924663 47.3003812254053 52.8027492814057
"LMBR1L" 12.5833998716731 10.5452987177817 12.5939646413838 17.5825660535017 14.1581333181215 7.95317965789727 12.0287919607065 8.34152271568268 15.463586169844 11.0247498499638
"MYG1" 14.9794495088921 22.2225129595291 18.8680135079447 14.5203261447284 12.4471589018807 0 1.31391419878487 6.96795197516693 3.28828611788154 14.0362473089803
"ESYT1" 82.3597713405373 73.2557443246661 64.8744660076219 117.673204716043 102.610471302183 30.4871886886062 32.3852091249791 28.6392279905105 25.9242474023856 27.2717496288579
"TMBIM6" 316.079393791626 348.195338651013 352.165344229104 339.300081527354 318.390021804808 182.923132131637 184.595692012381 187.406210345671 227.860490326231 257.630996493892
"ANKRD52" 108.567303404097 79.91171233665 65.1854280975326 82.7133165707532 71.2706033132559 94.9963125804396 85.5894812588734 65.8980294538932 63.2187787531859 48.1607493445788
"ZNF740" 37.4658904675428 37.850806044053 39.4144448961825 35.9176932999549 33.0676401904601 85.7176029795595 61.5318973374603 68.6785370257874 76.4083081333469 82.9757488707804
"WDFY2" 16.4151870506413 11.5076073460203 11.1168947143079 21.0717134026402 19.4374372672516 44.6261747470902 36.5490217267621 29.4733802620788 51.3936834468346 38.8767494709251
"HNRNPA1L2" 3.71494132301688 4.47994762637928 3.95854740456334 3.06326612858187 4.15577208141066 2.74826541511783 9.11412313945841 20.7731720696218 16.7416060856458 4.93792743279959
"LPAR6" 11.5426675514596 7.33760329031959 8.62919799502221 2.428720213616 3.59952541986141 3.97658982894864 1.85058337857024 2.22440605751538 3.63849086349271 1.16049998420672
"ESD" 63.4846715330276 87.0087384699099 99.4301282489496 76.008680488095 74.4861793549987 28.2779721169681 30.5346257464089 53.1076946231797 30.4723609817515 29.5927495972713
"RB1" 238.516925387127 196.150575389309 180.863325544317 272.495566502324 322.277509258258 55.6722576052809 54.5922096678219 74.7956536839547 83.2304785023958 64.9879991155762
"SBNO1" 110.270319928083 105.018344447396 101.023808959742 105.871676917486 119.072300889015 428.588014897797 383.070759364039 351.45615708743 449.808432999286 441.570243990656
"SETD1B" 26.8225102527769 15.1964570876018 11.8942999390847 28.7341546399639 25.8685893507373 524.468014106892 289.616298746242 204.367306534226 273.796437477827 246.606246643928
"VPS33A" 36.0471830910335 36.688016451598 28.0347872159001 37.7306816284288 33.7126751456993 19.1980920075354 24.9828756106982 25.3026189042375 28.8896174561321 20.8889997157209
"VPS37B" 32.880518476711 19.2116898389275 11.334179474633 29.9013086355777 27.4840563591711 184.756781886097 167.630468889338 118.958455448351 168.639503409308 170.523867679335
"RHOF" 48.9650364856117 51.1779786213012 60.4891231346561 47.8136333208999 41.6532282219136 43.8662042464467 35.938329211834 40.2951157318911 43.6891790433887 48.880259334787
"DENR" 76.9195796666936 75.4610349310463 63.0475637293965 67.2516047882965 78.8056098588324 28.7198154312957 34.6984383481919 33.9221923771096 38.6589654246101 35.9754995104083
"DIAPH3" 28.7147508349834 27.8668540260771 38.9868720225553 38.3122061866185 40.5546530637719 55.2304142909533 66.1583557838859 53.6637961375586 55.9417970262004 46.4199993682687
"SLAIN1" 32.9249861303928 31.4354151891288 33.31103647646 50.7636731972696 47.657716558965 4.86027645760389 6.01439598035326 13.0683855879029 13.6443407380977 10.4444998578605
"RBM26" 90.732935916801 88.6927785693276 83.6876724472199 101.698383029301 125.983389695149 130.785621040977 80.9630228124478 89.8103945721835 169.644636510348 152.605747923184
"MBNL2" 17.3613073417445 19.286268757616 28.3364204431135 35.9519006269072 45.1140519289296 38.8822116608311 45.3392927749708 36.1465984346249 62.3091560373127 51.642249297199
"ABHD13" 19.2062419093958 20.008000228795 16.9863041613725 14.1276260313156 21.2132031410499 8.3950229722249 13.8793753392768 14.45863937385 14.5539634539708 14.506249802584
"CUL4A" 78.3387601033485 71.2910308753456 65.2631686200103 80.7977062614223 81.1093061275437 61.8580640058677 38.8622509499749 31.6977863195942 58.2158538158834 40.6174994472352
"CDH24" 2.36530072775811 1.88452106363399 1.51594018831471 0.444695250380394 0.335955705853731 1.7673732573105 3.23852091249791 6.1171166581673 0.454811357936589 0
"REM2" 0.425754130996459 0.6816352783357 1.12723757592632 0.239451288666366 0.0959873445296375 3.09290320029338 2.77587506785535 4.44881211503076 2.72886814761953 8.12349988944703
"CBLN3" 11.7791976242354 7.93904618296874 8.1238845989173 7.28616064084799 8.35089897407846 18.5574192017603 9.71556273749373 14.1805886166606 7.27698172698542 2.32099996841344
"TMX1" 52.6989002144506 67.2012192053314 75.1362149746753 74.3667287943828 84.4208695138162 6.18580640058677 12.0287919607065 11.9561825591452 12.7347180222245 12.7654998262739
"FRMD6" 4.35215333907492 3.00721446324574 3.57606403397317 4.13908656123289 5.18331660460043 90.1360361228357 64.7704182499582 60.0589635529153 60.9447219635029 38.8767494709251
"SLC38A6" 2.98027891697521 1.96471344932055 2.33221567433033 2.53134219447301 3.02360135268358 14.138986058484 17.5805420964172 10.2878780160086 7.73179308492201 9.28399987365375
"NAA30" 29.471647067866 24.0978118988092 21.7673462937497 23.9109215396842 28.7688469657003 19.4411058304156 12.0287919607065 11.6781318019558 18.6472656754001 22.0494996999277
"DCAF5" 77.8656999577969 61.7481369786458 68.7226218702669 73.4431309666696 67.8630525824537 91.019722751491 92.5291689285118 78.966415041796 91.871894303191 96.3214986891577
"RAB15" 6.48092399405721 3.36808019883522 3.1096208991071 1.12884178942715 0.911879773031556 15.0226726871393 7.40233351428094 14.45863937385 8.64141580079519 9.28399987365375
